time,v_perp,v_para,pitch_angle,v_perp_eV,v_para_eV,inval_lat
1.254,609.041,346.404,60.3701,0.0309305,0.010006,74.9992
1.265,611.345,346.406,60.4629,0.0311651,0.0100061,74.9992
1.276,613.65,346.407,60.5551,0.0314005,0.0100062,74.9992
1.287,615.954,346.409,60.6469,0.0316368,0.0100063,74.9992
1.298,618.259,346.41,60.7381,0.0318739,0.0100064,74.9992
1.309,620.563,346.412,60.8288,0.032112,0.0100064,74.9992
1.32,622.868,346.413,60.919,0.032351,0.0100065,74.9992
1.331,625.172,346.415,61.0087,0.0325908,0.0100066,74.9992
1.342,627.477,346.416,61.0979,0.0328315,0.0100067,74.9991
1.353,629.782,346.418,61.1866,0.0330731,0.0100068,74.9991
1.364,632.086,346.419,61.2747,0.0333156,0.0100069,74.9991
1.375,634.391,346.421,61.3624,0.033559,0.010007,74.9991
1.386,636.695,346.422,61.4496,0.0338032,0.0100071,74.9991
1.397,639,346.424,61.5363,0.0340484,0.0100072,74.9991
1.408,641.304,346.426,61.6226,0.0342944,0.0100073,74.9991
1.419,643.609,346.427,61.7083,0.0345413,0.0100074,74.9991
1.43,645.913,346.429,61.7936,0.0347891,0.0100074,74.9991
1.441,648.218,346.43,61.8784,0.0350378,0.0100075,74.9991
1.452,650.522,346.432,61.9627,0.0352874,0.0100076,74.9991
1.463,652.827,346.434,62.0466,0.0355378,0.0100077,74.9991
1.474,655.131,346.435,62.13,0.0357892,0.0100078,74.9991
1.485,657.436,346.437,62.2129,0.0360414,0.0100079,74.9991
1.496,659.74,346.439,62.2954,0.0362945,0.010008,74.9991
1.507,662.045,346.441,62.3774,0.0365485,0.0100081,74.999
1.518,664.349,346.442,62.459,0.0368034,0.0100082,74.999
1.529,666.654,346.444,62.5402,0.0370592,0.0100083,74.999
1.54,668.958,346.446,62.6209,0.0373158,0.0100084,74.999
1.551,671.263,346.447,62.7011,0.0375734,0.0100085,74.999
1.562,673.567,346.449,62.781,0.0378318,0.0100086,74.999
1.573,675.872,346.451,62.8604,0.0380911,0.0100087,74.999
1.584,678.176,346.453,62.9393,0.0383513,0.0100088,74.999
1.595,680.481,346.455,63.0179,0.0386124,0.0100089,74.999
1.606,682.785,346.456,63.096,0.0388744,0.010009,74.999
1.617,685.09,346.458,63.1737,0.0391372,0.0100091,74.999
1.628,687.394,346.46,63.251,0.0394009,0.0100093,74.999
1.639,689.698,346.462,63.3279,0.0396656,0.0100094,74.999
1.65,692.003,346.464,63.4043,0.0399311,0.0100095,74.999
1.661,694.307,346.466,63.4804,0.0401975,0.0100096,74.9989
1.672,696.612,346.468,63.556,0.0404647,0.0100097,74.9989
1.683,698.916,346.469,63.6313,0.0407329,0.0100098,74.9989
1.694,701.221,346.471,63.7061,0.041002,0.0100099,74.9989
1.705,703.525,346.473,63.7806,0.0412719,0.01001,74.9989
1.716,705.83,346.475,63.8547,0.0415427,0.0100101,74.9989
1.727,708.134,346.477,63.9283,0.0418144,0.0100102,74.9989
1.738,710.438,346.479,64.0016,0.042087,0.0100104,74.9989
1.749,712.743,346.481,64.0745,0.0423605,0.0100105,74.9989
1.76,715.047,346.483,64.147,0.0426348,0.0100106,74.9989
1.771,717.352,346.485,64.2192,0.0429101,0.0100107,74.9989
1.782,719.656,346.487,64.2909,0.0431862,0.0100108,74.9989
1.793,721.961,346.489,64.3623,0.0434632,0.0100109,74.9989
1.804,724.265,346.491,64.4334,0.0437411,0.0100111,74.9989
1.815,726.569,346.493,64.504,0.0440199,0.0100112,74.9989
1.826,728.874,346.495,64.5743,0.0442996,0.0100113,74.9988
1.837,731.178,346.497,64.6442,0.0445802,0.0100114,74.9988
1.848,733.483,346.5,64.7138,0.0448616,0.0100115,74.9988
1.859,735.787,346.502,64.783,0.0451439,0.0100117,74.9988
1.87,738.091,346.504,64.8519,0.0454271,0.0100118,74.9988
1.881,740.396,346.506,64.9204,0.0457112,0.0100119,74.9988
1.892,742.7,346.508,64.9885,0.0459962,0.010012,74.9988
1.903,745.004,346.51,65.0563,0.0462821,0.0100121,74.9988
1.914,747.309,346.512,65.1238,0.0465688,0.0100123,74.9988
1.925,749.613,346.515,65.1909,0.0468565,0.0100124,74.9988
1.936,751.918,346.517,65.2577,0.047145,0.0100125,74.9988
1.947,754.222,346.519,65.3241,0.0474344,0.0100127,74.9988
1.958,756.526,346.521,65.3902,0.0477247,0.0100128,74.9988
1.969,758.831,346.524,65.456,0.0480159,0.0100129,74.9988
1.98,761.135,346.526,65.5214,0.0483079,0.010013,74.9987
1.991,763.439,346.528,65.5865,0.0486009,0.0100132,74.9987
2.002,765.744,346.53,65.6513,0.0488947,0.0100133,74.9987
2.013,768.048,346.533,65.7158,0.0491895,0.0100134,74.9987
2.024,770.352,346.535,65.7799,0.0494851,0.0100136,74.9987
2.035,772.657,346.537,65.8437,0.0497815,0.0100137,74.9987
2.046,774.961,346.54,65.9072,0.0500789,0.0100138,74.9987
2.057,777.265,346.542,65.9704,0.0503772,0.010014,74.9987
2.068,779.57,346.544,66.0333,0.0506763,0.0100141,74.9987
2.079,781.874,346.547,66.0958,0.0509764,0.0100143,74.9987
2.09,784.178,346.549,66.1581,0.0512773,0.0100144,74.9987
2.101,786.483,346.552,66.2201,0.0515791,0.0100145,74.9987
2.112,788.787,346.554,66.2817,0.0518818,0.0100147,74.9987
2.123,791.091,346.556,66.343,0.0521853,0.0100148,74.9987
2.134,793.396,346.559,66.4041,0.0524898,0.010015,74.9987
2.145,795.7,346.561,66.4648,0.0527951,0.0100151,74.9986
2.156,798.004,346.564,66.5253,0.0531014,0.0100152,74.9986
2.167,800.309,346.566,66.5854,0.0534085,0.0100154,74.9986
2.178,802.613,346.569,66.6453,0.0537165,0.0100155,74.9986
2.189,804.917,346.571,66.7049,0.0540254,0.0100157,74.9986
2.2,807.222,346.574,66.7641,0.0543351,0.0100158,74.9986
2.211,809.526,346.576,66.8231,0.0546458,0.010016,74.9986
2.222,811.83,346.579,66.8818,0.0549573,0.0100161,74.9986
2.233,814.134,346.582,66.9403,0.0552697,0.0100163,74.9986
2.244,816.439,346.584,66.9984,0.055583,0.0100164,74.9986
2.255,818.743,346.587,67.0563,0.0558972,0.0100166,74.9986
2.266,821.047,346.589,67.1139,0.0562123,0.0100167,74.9986
2.277,823.352,346.592,67.1712,0.0565283,0.0100169,74.9986
2.288,825.656,346.595,67.2283,0.0568451,0.010017,74.9986
2.299,827.96,346.597,67.285,0.0571629,0.0100172,74.9985
2.31,830.264,346.6,67.3415,0.0574815,0.0100173,74.9985
2.321,832.569,346.603,67.3978,0.057801,0.0100175,74.9985
2.332,834.873,346.605,67.4538,0.0581214,0.0100177,74.9985
2.343,837.177,346.608,67.5095,0.0584427,0.0100178,74.9985
2.354,839.481,346.611,67.5649,0.0587648,0.010018,74.9985
2.365,841.786,346.614,67.6201,0.0590879,0.0100181,74.9985
2.376,844.09,346.616,67.675,0.0594118,0.0100183,74.9985
2.387,846.394,346.619,67.7297,0.0597366,0.0100185,74.9985
2.398,848.698,346.622,67.7841,0.0600623,0.0100186,74.9985
2.409,851.003,346.625,67.8383,0.0603889,0.0100188,74.9985
2.42,853.307,346.628,67.8922,0.0607163,0.0100189,74.9985
2.431,855.611,346.631,67.9458,0.0610447,0.0100191,74.9985
2.442,857.915,346.633,67.9992,0.0613739,0.0100193,74.9985
2.453,860.22,346.636,68.0524,0.0617041,0.0100194,74.9985
2.464,862.524,346.639,68.1053,0.0620351,0.0100196,74.9984
2.475,864.828,346.642,68.158,0.062367,0.0100198,74.9984
2.486,867.132,346.645,68.2104,0.0626997,0.0100199,74.9984
2.497,869.436,346.648,68.2626,0.0630334,0.0100201,74.9984
2.508,871.741,346.651,68.3146,0.063368,0.0100203,74.9984
2.519,874.045,346.654,68.3663,0.0637034,0.0100205,74.9984
2.53,876.349,346.657,68.4178,0.0640397,0.0100206,74.9984
2.541,878.653,346.66,68.469,0.0643769,0.0100208,74.9984
2.552,880.957,346.663,68.52,0.064715,0.010021,74.9984
2.563,883.262,346.666,68.5708,0.065054,0.0100212,74.9984
2.574,885.566,346.669,68.6213,0.0653938,0.0100213,74.9984
2.585,887.87,346.672,68.6717,0.0657346,0.0100215,74.9984
2.596,890.174,346.675,68.7217,0.0660762,0.0100217,74.9984
2.607,892.478,346.678,68.7716,0.0664187,0.0100219,74.9984
2.618,894.783,346.682,68.8213,0.0667621,0.010022,74.9983
2.629,897.087,346.685,68.8707,0.0671064,0.0100222,74.9983
2.64,899.391,346.688,68.9199,0.0674516,0.0100224,74.9983
2.651,901.695,346.691,68.9688,0.0677976,0.0100226,74.9983
2.662,903.999,346.694,69.0176,0.0681446,0.0100228,74.9983
2.673,906.303,346.697,69.0661,0.0684924,0.010023,74.9983
2.684,908.608,346.701,69.1145,0.0688411,0.0100232,74.9983
2.695,910.912,346.704,69.1626,0.0691907,0.0100233,74.9983
2.706,913.216,346.707,69.2105,0.0695412,0.0100235,74.9983
2.717,915.52,346.71,69.2582,0.0698925,0.0100237,74.9983
2.728,917.824,346.714,69.3056,0.0702448,0.0100239,74.9983
2.739,920.128,346.717,69.3529,0.0705979,0.0100241,74.9983
2.75,922.432,346.72,69.4,0.0709519,0.0100243,74.9983
2.761,924.737,346.724,69.4468,0.0713068,0.0100245,74.9983
2.772,927.041,346.727,69.4935,0.0716626,0.0100247,74.9983
2.783,929.345,346.73,69.5399,0.0720193,0.0100249,74.9982
2.794,931.649,346.734,69.5861,0.0723769,0.0100251,74.9982
2.805,933.953,346.737,69.6322,0.0727353,0.0100253,74.9982
2.816,936.257,346.74,69.678,0.0730946,0.0100255,74.9982
2.827,938.561,346.744,69.7237,0.0734549,0.0100257,74.9982
2.838,940.865,346.747,69.7691,0.073816,0.0100259,74.9982
2.849,943.17,346.751,69.8143,0.0741779,0.0100261,74.9982
2.86,945.474,346.754,69.8594,0.0745408,0.0100263,74.9982
2.871,947.778,346.758,69.9042,0.0749046,0.0100265,74.9982
2.882,950.082,346.761,69.9489,0.0752692,0.0100267,74.9982
2.893,952.386,346.765,69.9934,0.0756347,0.0100269,74.9982
2.904,954.69,346.768,70.0377,0.0760011,0.0100271,74.9982
