time,v_perp,v_para,pitch_angle,v_perp_eV,v_para_eV
267.124,4754.82,60478.2,4.49537,1.8062,292.211
267.135,4754.17,60478.3,4.49476,1.80571,292.211
267.146,4753.53,60478.3,4.49415,1.80522,292.212
267.157,4752.89,60478.4,4.49354,1.80474,292.212
267.168,4752.24,60478.4,4.49293,1.80425,292.213
267.179,4751.6,60478.5,4.49232,1.80376,292.213
267.19,4750.96,60478.5,4.49171,1.80327,292.214
267.201,4750.31,60478.6,4.4911,1.80278,292.214
267.212,4749.67,60478.6,4.49049,1.80229,292.215
267.223,4749.03,60478.7,4.48988,1.80181,292.215
267.234,4748.39,60478.7,4.48927,1.80132,292.216
267.245,4747.74,60478.8,4.48867,1.80083,292.216
267.256,4747.1,60478.8,4.48806,1.80034,292.217
267.267,4746.46,60478.9,4.48745,1.79986,292.217
267.278,4745.82,60478.9,4.48684,1.79937,292.218
267.289,4745.17,60479,4.48623,1.79888,292.218
267.3,4744.53,60479,4.48562,1.7984,292.219
267.311,4743.89,60479.1,4.48501,1.79791,292.219
267.322,4743.25,60479.1,4.48441,1.79742,292.22
267.333,4742.6,60479.2,4.4838,1.79694,292.22
267.344,4741.96,60479.2,4.48319,1.79645,292.221
267.355,4741.32,60479.3,4.48258,1.79596,292.221
267.366,4740.68,60479.3,4.48197,1.79548,292.222
267.377,4740.04,60479.4,4.48137,1.79499,292.222
267.388,4739.4,60479.4,4.48076,1.79451,292.223
267.399,4738.75,60479.5,4.48015,1.79402,292.223
267.41,4738.11,60479.5,4.47954,1.79353,292.224
267.421,4737.47,60479.6,4.47893,1.79305,292.224
267.432,4736.83,60479.6,4.47833,1.79256,292.225
267.443,4736.19,60479.7,4.47772,1.79208,292.225
267.454,4735.55,60479.7,4.47711,1.79159,292.226
267.465,4734.91,60479.8,4.47651,1.79111,292.226
267.476,4734.27,60479.8,4.4759,1.79062,292.226
267.487,4733.63,60479.9,4.47529,1.79014,292.227
267.498,4732.99,60479.9,4.47468,1.78965,292.227
267.509,4732.34,60480,4.47408,1.78917,292.228
267.52,4731.7,60480,4.47347,1.78868,292.228
267.531,4731.06,60480.1,4.47286,1.7882,292.229
267.542,4730.42,60480.1,4.47226,1.78772,292.229
267.553,4729.78,60480.2,4.47165,1.78723,292.23
267.564,4729.14,60480.2,4.47104,1.78675,292.23
267.575,4728.5,60480.3,4.47044,1.78627,292.231
267.586,4727.86,60480.3,4.46983,1.78578,292.231
267.597,4727.22,60480.4,4.46923,1.7853,292.232
267.608,4726.58,60480.4,4.46862,1.78482,292.232
267.619,4725.94,60480.5,4.46801,1.78433,292.233
267.63,4725.3,60480.5,4.46741,1.78385,292.233
267.641,4724.66,60480.6,4.4668,1.78337,292.234
267.652,4724.02,60480.6,4.4662,1.78288,292.234
267.663,4723.39,60480.7,4.46559,1.7824,292.235
267.674,4722.75,60480.7,4.46498,1.78192,292.235
267.685,4722.11,60480.8,4.46438,1.78144,292.236
267.696,4721.47,60480.8,4.46377,1.78095,292.236
267.707,4720.83,60480.9,4.46317,1.78047,292.237
267.718,4720.19,60480.9,4.46256,1.77999,292.237
267.729,4719.55,60481,4.46196,1.77951,292.238
267.74,4718.91,60481,4.46135,1.77903,292.238
267.751,4718.27,60481.1,4.46075,1.77855,292.239
267.762,4717.63,60481.1,4.46014,1.77806,292.239
267.773,4717,60481.2,4.45954,1.77758,292.24
267.784,4716.36,60481.2,4.45893,1.7771,292.24
267.795,4715.72,60481.3,4.45833,1.77662,292.24
267.806,4715.08,60481.3,4.45772,1.77614,292.241
267.817,4714.44,60481.4,4.45712,1.77566,292.241
267.828,4713.8,60481.4,4.45651,1.77518,292.242
267.839,4713.17,60481.5,4.45591,1.7747,292.242
267.85,4712.53,60481.5,4.45531,1.77422,292.243
267.861,4711.89,60481.6,4.4547,1.77374,292.243
267.872,4711.25,60481.6,4.4541,1.77326,292.244
267.883,4710.62,60481.7,4.45349,1.77278,292.244
267.894,4709.98,60481.7,4.45289,1.7723,292.245
267.905,4709.34,60481.8,4.45228,1.77182,292.245
267.916,4708.7,60481.8,4.45168,1.77134,292.246
267.927,4708.07,60481.9,4.45108,1.77086,292.246
267.938,4707.43,60481.9,4.45047,1.77038,292.247
267.949,4706.79,60482,4.44987,1.7699,292.247
267.96,4706.15,60482,4.44927,1.76942,292.248
267.971,4705.52,60482.1,4.44866,1.76894,292.248
267.982,4704.88,60482.1,4.44806,1.76846,292.249
267.993,4704.24,60482.2,4.44746,1.76798,292.249
268.004,4703.61,60482.2,4.44685,1.76751,292.25
268.015,4702.97,60482.3,4.44625,1.76703,292.25
268.026,4702.33,60482.3,4.44565,1.76655,292.251
268.037,4701.7,60482.4,4.44504,1.76607,292.251
268.048,4701.06,60482.4,4.44444,1.76559,292.252
268.059,4700.42,60482.5,4.44384,1.76511,292.252
268.07,4699.79,60482.5,4.44324,1.76464,292.252
268.081,4699.15,60482.6,4.44263,1.76416,292.253
268.092,4698.52,60482.6,4.44203,1.76368,292.253
268.103,4697.88,60482.7,4.44143,1.7632,292.254
268.114,4697.24,60482.7,4.44083,1.76273,292.254
268.125,4696.61,60482.8,4.44022,1.76225,292.255
268.136,4695.97,60482.8,4.43962,1.76177,292.255
268.147,4695.34,60482.9,4.43902,1.7613,292.256
268.158,4694.7,60482.9,4.43842,1.76082,292.256
268.169,4694.07,60482.9,4.43781,1.76034,292.257
268.18,4693.43,60483,4.43721,1.75987,292.257
268.191,4692.8,60483,4.43661,1.75939,292.258
268.202,4692.16,60483.1,4.43601,1.75891,292.258
268.213,4691.53,60483.1,4.43541,1.75844,292.259
268.224,4690.89,60483.2,4.43481,1.75796,292.259
268.235,4690.26,60483.2,4.4342,1.75748,292.26
268.246,4689.62,60483.3,4.4336,1.75701,292.26
268.257,4688.99,60483.3,4.433,1.75653,292.261
268.268,4688.35,60483.4,4.4324,1.75606,292.261
268.279,4687.72,60483.4,4.4318,1.75558,292.262
268.29,4687.08,60483.5,4.4312,1.75511,292.262
268.301,4686.45,60483.5,4.4306,1.75463,292.262
268.312,4685.81,60483.6,4.43,1.75416,292.263
268.323,4685.18,60483.6,4.4294,1.75368,292.263
268.334,4684.54,60483.7,4.4288,1.75321,292.264
268.345,4683.91,60483.7,4.42819,1.75273,292.264
268.356,4683.28,60483.8,4.42759,1.75226,292.265
268.367,4682.64,60483.8,4.42699,1.75178,292.265
268.378,4682.01,60483.9,4.42639,1.75131,292.266
268.389,4681.38,60483.9,4.42579,1.75084,292.266
268.4,4680.74,60484,4.42519,1.75036,292.267
268.411,4680.11,60484,4.42459,1.74989,292.267
268.422,4679.47,60484.1,4.42399,1.74941,292.268
268.433,4678.84,60484.1,4.42339,1.74894,292.268
268.444,4678.21,60484.2,4.42279,1.74847,292.269
268.455,4677.57,60484.2,4.42219,1.74799,292.269
268.466,4676.94,60484.3,4.42159,1.74752,292.27
268.477,4676.31,60484.3,4.42099,1.74705,292.27
268.488,4675.68,60484.4,4.42039,1.74658,292.271
268.499,4675.04,60484.4,4.41979,1.7461,292.271
268.51,4674.41,60484.5,4.41919,1.74563,292.271
268.521,4673.78,60484.5,4.41859,1.74516,292.272
268.532,4673.14,60484.6,4.418,1.74468,292.272
268.543,4672.51,60484.6,4.4174,1.74421,292.273
268.554,4671.88,60484.7,4.4168,1.74374,292.273
268.565,4671.25,60484.7,4.4162,1.74327,292.274
268.576,4670.61,60484.8,4.4156,1.7428,292.274
268.587,4669.98,60484.8,4.415,1.74232,292.275
268.598,4669.35,60484.9,4.4144,1.74185,292.275
268.609,4668.72,60484.9,4.4138,1.74138,292.276
268.62,4668.09,60485,4.4132,1.74091,292.276
268.631,4667.45,60485,4.41261,1.74044,292.277
268.642,4666.82,60485.1,4.41201,1.73997,292.277
268.653,4666.19,60485.1,4.41141,1.7395,292.278
268.664,4665.56,60485.2,4.41081,1.73903,292.278
268.675,4664.93,60485.2,4.41021,1.73856,292.279
268.686,4664.3,60485.3,4.40961,1.73808,292.279
268.697,4663.66,60485.3,4.40902,1.73761,292.279
268.708,4663.03,60485.3,4.40842,1.73714,292.28
268.719,4662.4,60485.4,4.40782,1.73667,292.28
268.73,4661.77,60485.4,4.40722,1.7362,292.281
268.741,4661.14,60485.5,4.40662,1.73573,292.281
268.752,4660.51,60485.5,4.40603,1.73526,292.282
268.763,4659.88,60485.6,4.40543,1.73479,292.282
268.774,4659.25,60485.6,4.40483,1.73432,292.283
268.785,4658.62,60485.7,4.40423,1.73385,292.283
268.796,4657.99,60485.7,4.40364,1.73339,292.284
268.807,4657.36,60485.8,4.40304,1.73292,292.284
268.818,4656.73,60485.8,4.40244,1.73245,292.285
268.829,4656.1,60485.9,4.40185,1.73198,292.285
268.84,4655.46,60485.9,4.40125,1.73151,292.286
268.851,4654.83,60486,4.40065,1.73104,292.286
268.862,4654.2,60486,4.40005,1.73057,292.287
268.873,4653.57,60486.1,4.39946,1.7301,292.287
268.884,4652.94,60486.1,4.39886,1.72963,292.287
268.895,4652.31,60486.2,4.39826,1.72917,292.288
268.906,4651.69,60486.2,4.39767,1.7287,292.288
268.917,4651.06,60486.3,4.39707,1.72823,292.289
268.928,4650.43,60486.3,4.39648,1.72776,292.289
268.939,4649.8,60486.4,4.39588,1.7273,292.29
268.95,4649.17,60486.4,4.39528,1.72683,292.29
268.961,4648.54,60486.5,4.39469,1.72636,292.291
268.972,4647.91,60486.5,4.39409,1.72589,292.291
268.983,4647.28,60486.6,4.39349,1.72543,292.292
268.994,4646.65,60486.6,4.3929,1.72496,292.292
269.005,4646.02,60486.7,4.3923,1.72449,292.293
269.016,4645.39,60486.7,4.39171,1.72402,292.293
269.027,4644.76,60486.8,4.39111,1.72356,292.294
269.038,4644.13,60486.8,4.39052,1.72309,292.294
269.049,4643.51,60486.9,4.38992,1.72262,292.294
269.06,4642.88,60486.9,4.38933,1.72216,292.295
269.071,4642.25,60486.9,4.38873,1.72169,292.295
269.082,4641.62,60487,4.38813,1.72123,292.296
269.093,4640.99,60487,4.38754,1.72076,292.296
269.104,4640.36,60487.1,4.38694,1.72029,292.297
269.115,4639.74,60487.1,4.38635,1.71983,292.297
269.126,4639.11,60487.2,4.38575,1.71936,292.298
269.137,4638.48,60487.2,4.38516,1.7189,292.298
269.148,4637.85,60487.3,4.38457,1.71843,292.299
269.159,4637.22,60487.3,4.38397,1.71797,292.299
269.17,4636.6,60487.4,4.38338,1.7175,292.3
269.181,4635.97,60487.4,4.38278,1.71704,292.3
269.192,4635.34,60487.5,4.38219,1.71657,292.301
269.203,4634.71,60487.5,4.38159,1.71611,292.301
269.214,4634.09,60487.6,4.381,1.71564,292.301
269.225,4633.46,60487.6,4.3804,1.71518,292.302
269.236,4632.83,60487.7,4.37981,1.71471,292.302
269.247,4632.2,60487.7,4.37922,1.71425,292.303
269.258,4631.58,60487.8,4.37862,1.71379,292.303
269.269,4630.95,60487.8,4.37803,1.71332,292.304
269.28,4630.32,60487.9,4.37743,1.71286,292.304
269.291,4629.7,60487.9,4.37684,1.71239,292.305
269.302,4629.07,60488,4.37625,1.71193,292.305
269.313,4628.44,60488,4.37565,1.71147,292.306
269.324,4627.82,60488.1,4.37506,1.711,292.306
269.335,4627.19,60488.1,4.37447,1.71054,292.307
269.346,4626.56,60488.2,4.37387,1.71008,292.307
269.357,4625.94,60488.2,4.37328,1.70962,292.307
269.368,4625.31,60488.2,4.37269,1.70915,292.308
269.379,4624.69,60488.3,4.37209,1.70869,292.308
269.39,4624.06,60488.3,4.3715,1.70823,292.309
269.401,4623.43,60488.4,4.37091,1.70776,292.309
269.412,4622.81,60488.4,4.37032,1.7073,292.31
269.423,4622.18,60488.5,4.36972,1.70684,292.31
269.434,4621.56,60488.5,4.36913,1.70638,292.311
269.445,4620.93,60488.6,4.36854,1.70592,292.311
269.456,4620.31,60488.6,4.36794,1.70545,292.312
269.467,4619.68,60488.7,4.36735,1.70499,292.312
269.478,4619.05,60488.7,4.36676,1.70453,292.313
269.489,4618.43,60488.8,4.36617,1.70407,292.313
269.5,4617.8,60488.8,4.36558,1.70361,292.314
269.511,4617.18,60488.9,4.36498,1.70315,292.314
269.522,4616.55,60488.9,4.36439,1.70269,292.314
269.533,4615.93,60489,4.3638,1.70222,292.315
269.544,4615.3,60489,4.36321,1.70176,292.315
269.555,4614.68,60489.1,4.36262,1.7013,292.316
269.566,4614.05,60489.1,4.36202,1.70084,292.316
269.577,4613.43,60489.2,4.36143,1.70038,292.317
269.588,4612.81,60489.2,4.36084,1.69992,292.317
269.599,4612.18,60489.2,4.36025,1.69946,292.318
269.61,4611.56,60489.3,4.35966,1.699,292.318
