time,v_perp,v_para,pitch_angle,v_perp_eV,v_para_eV,inval_lat
74.943,135897,150528,42.0758,1539.98,1889.43,70.9122
74.954,135897,150558,42.07,1539.97,1890.19,70.9106
74.965,135896,150589,42.0642,1539.96,1890.94,70.909
74.976,135896,150619,42.0584,1539.95,1891.7,70.9074
74.987,135895,150649,42.0526,1539.94,1892.46,70.9058
74.998,135895,150679,42.0468,1539.93,1893.22,70.9042
75.009,135894,150709,42.041,1539.92,1893.97,70.9026
75.02,135894,150739,42.0352,1539.91,1894.73,70.901
75.031,135894,150769,42.0294,1539.9,1895.49,70.8994
75.042,135893,150799,42.0236,1539.89,1896.24,70.8978
75.053,135893,150829,42.0179,1539.88,1897,70.8962
75.064,135892,150860,42.0121,1539.87,1897.76,70.8946
75.075,135892,150890,42.0063,1539.86,1898.51,70.893
75.086,135891,150920,42.0005,1539.85,1899.27,70.8914
75.097,135891,150950,41.9947,1539.84,1900.03,70.8898
75.108,135890,150980,41.989,1539.83,1900.79,70.8882
75.119,135890,151010,41.9832,1539.82,1901.54,70.8866
75.13,135889,151040,41.9774,1539.8,1902.3,70.8849
75.141,135889,151070,41.9717,1539.79,1903.06,70.8833
75.152,135888,151100,41.9659,1539.78,1903.81,70.8817
75.163,135888,151130,41.9601,1539.77,1904.57,70.8801
75.174,135887,151160,41.9544,1539.76,1905.33,70.8785
75.185,135887,151190,41.9486,1539.75,1906.09,70.8769
75.196,135886,151220,41.9429,1539.74,1906.84,70.8753
75.207,135886,151250,41.9371,1539.73,1907.6,70.8737
75.218,135885,151280,41.9313,1539.72,1908.36,70.8721
75.229,135885,151310,41.9256,1539.71,1909.11,70.8705
75.24,135885,151340,41.9198,1539.7,1909.87,70.8689
75.251,135884,151370,41.9141,1539.69,1910.63,70.8673
75.262,135884,151400,41.9083,1539.67,1911.39,70.8657
75.273,135883,151430,41.9026,1539.66,1912.14,70.8641
75.284,135883,151460,41.8969,1539.65,1912.9,70.8625
75.295,135882,151490,41.8911,1539.64,1913.66,70.8609
75.306,135882,151520,41.8854,1539.63,1914.42,70.8593
75.317,135881,151550,41.8796,1539.62,1915.17,70.8577
75.328,135881,151580,41.8739,1539.61,1915.93,70.856
75.339,135880,151610,41.8682,1539.6,1916.69,70.8544
75.35,135880,151640,41.8625,1539.58,1917.45,70.8528
75.361,135879,151670,41.8567,1539.57,1918.2,70.8512
75.372,135879,151700,41.851,1539.56,1918.96,70.8496
75.383,135878,151730,41.8453,1539.55,1919.72,70.848
75.394,135878,151760,41.8395,1539.54,1920.48,70.8464
75.405,135877,151790,41.8338,1539.53,1921.23,70.8448
75.416,135877,151820,41.8281,1539.52,1921.99,70.8432
75.427,135876,151850,41.8224,1539.51,1922.75,70.8416
75.438,135876,151880,41.8167,1539.49,1923.51,70.84
75.449,135875,151909,41.811,1539.48,1924.27,70.8383
75.46,135875,151939,41.8053,1539.47,1925.02,70.8367
75.471,135874,151969,41.7995,1539.46,1925.78,70.8351
75.482,135874,151999,41.7938,1539.45,1926.54,70.8335
75.493,135873,152029,41.7881,1539.44,1927.3,70.8319
75.504,135873,152059,41.7824,1539.42,1928.05,70.8303
75.515,135872,152089,41.7767,1539.41,1928.81,70.8287
75.526,135872,152119,41.771,1539.4,1929.57,70.8271
75.537,135871,152149,41.7653,1539.39,1930.33,70.8255
75.548,135870,152178,41.7596,1539.38,1931.09,70.8239
75.559,135870,152208,41.7539,1539.37,1931.84,70.8222
75.57,135869,152238,41.7483,1539.35,1932.6,70.8206
75.581,135869,152268,41.7426,1539.34,1933.36,70.819
75.592,135868,152298,41.7369,1539.33,1934.12,70.8174
75.603,135868,152328,41.7312,1539.32,1934.88,70.8158
75.614,135867,152358,41.7255,1539.31,1935.63,70.8142
75.625,135867,152387,41.7198,1539.3,1936.39,70.8126
75.636,135866,152417,41.7141,1539.28,1937.15,70.811
75.647,135866,152447,41.7085,1539.27,1937.91,70.8093
75.658,135865,152477,41.7028,1539.26,1938.67,70.8077
75.669,135865,152507,41.6971,1539.25,1939.42,70.8061
75.68,135864,152536,41.6914,1539.24,1940.18,70.8045
75.691,135864,152566,41.6858,1539.22,1940.94,70.8029
75.702,135863,152596,41.6801,1539.21,1941.7,70.8013
75.713,135863,152626,41.6744,1539.2,1942.46,70.7997
75.724,135862,152656,41.6688,1539.19,1943.22,70.798
75.735,135862,152685,41.6631,1539.18,1943.97,70.7964
75.746,135861,152715,41.6575,1539.16,1944.73,70.7948
75.757,135861,152745,41.6518,1539.15,1945.49,70.7932
75.768,135860,152775,41.6461,1539.14,1946.25,70.7916
75.779,135859,152805,41.6405,1539.13,1947.01,70.79
75.79,135859,152834,41.6348,1539.12,1947.77,70.7884
75.801,135858,152864,41.6292,1539.1,1948.52,70.7867
75.812,135858,152894,41.6235,1539.09,1949.28,70.7851
75.823,135857,152924,41.6179,1539.08,1950.04,70.7835
75.834,135857,152953,41.6122,1539.07,1950.8,70.7819
75.845,135856,152983,41.6066,1539.05,1951.56,70.7803
75.856,135856,153013,41.601,1539.04,1952.32,70.7787
75.867,135855,153042,41.5953,1539.03,1953.08,70.777
75.878,135855,153072,41.5897,1539.02,1953.83,70.7754
75.889,135854,153102,41.5841,1539.01,1954.59,70.7738
75.9,135853,153132,41.5784,1538.99,1955.35,70.7722
75.911,135853,153161,41.5728,1538.98,1956.11,70.7706
75.922,135852,153191,41.5672,1538.97,1956.87,70.7689
75.933,135852,153221,41.5615,1538.96,1957.63,70.7673
75.944,135851,153250,41.5559,1538.94,1958.39,70.7657
75.955,135851,153280,41.5503,1538.93,1959.14,70.7641
75.966,135850,153310,41.5447,1538.92,1959.9,70.7625
75.977,135850,153339,41.539,1538.91,1960.66,70.7609
75.988,135849,153369,41.5334,1538.89,1961.42,70.7592
75.999,135849,153399,41.5278,1538.88,1962.18,70.7576
76.01,135848,153428,41.5222,1538.87,1962.94,70.756
76.021,135847,153458,41.5166,1538.86,1963.7,70.7544
76.032,135847,153488,41.511,1538.84,1964.45,70.7528
76.043,135846,153517,41.5054,1538.83,1965.21,70.7511
76.054,135846,153547,41.4998,1538.82,1965.97,70.7495
76.065,135845,153577,41.4942,1538.8,1966.73,70.7479
76.076,135845,153606,41.4886,1538.79,1967.49,70.7463
76.087,135844,153636,41.483,1538.78,1968.25,70.7447
76.098,135843,153665,41.4774,1538.77,1969.01,70.743
76.109,135843,153695,41.4718,1538.75,1969.77,70.7414
76.12,135842,153725,41.4662,1538.74,1970.53,70.7398
76.131,135842,153754,41.4606,1538.73,1971.28,70.7382
76.142,135841,153784,41.455,1538.72,1972.04,70.7365
76.153,135841,153813,41.4494,1538.7,1972.8,70.7349
76.164,135840,153843,41.4438,1538.69,1973.56,70.7333
76.175,135840,153873,41.4382,1538.68,1974.32,70.7317
76.186,135839,153902,41.4327,1538.66,1975.08,70.7301
76.197,135838,153932,41.4271,1538.65,1975.84,70.7284
76.208,135838,153961,41.4215,1538.64,1976.6,70.7268
76.219,135837,153991,41.4159,1538.63,1977.36,70.7252
76.23,135837,154020,41.4103,1538.61,1978.12,70.7236
76.241,135836,154050,41.4048,1538.6,1978.87,70.7219
76.252,135836,154079,41.3992,1538.59,1979.63,70.7203
76.263,135835,154109,41.3936,1538.57,1980.39,70.7187
76.274,135834,154139,41.3881,1538.56,1981.15,70.7171
76.285,135834,154168,41.3825,1538.55,1981.91,70.7154
76.296,135833,154198,41.3769,1538.53,1982.67,70.7138
76.307,135833,154227,41.3714,1538.52,1983.43,70.7122
76.318,135832,154257,41.3658,1538.51,1984.19,70.7106
76.329,135831,154286,41.3603,1538.49,1984.95,70.7089
76.34,135831,154316,41.3547,1538.48,1985.71,70.7073
76.351,135830,154345,41.3491,1538.47,1986.47,70.7057
76.362,135830,154375,41.3436,1538.45,1987.23,70.7041
76.373,135829,154404,41.338,1538.44,1987.98,70.7024
76.384,135829,154434,41.3325,1538.43,1988.74,70.7008
76.395,135828,154463,41.327,1538.42,1989.5,70.6992
76.406,135827,154493,41.3214,1538.4,1990.26,70.6976
76.417,135827,154522,41.3159,1538.39,1991.02,70.6959
76.428,135826,154552,41.3103,1538.38,1991.78,70.6943
76.439,135826,154581,41.3048,1538.36,1992.54,70.6927
76.45,135825,154610,41.2993,1538.35,1993.3,70.6911
76.461,135824,154640,41.2937,1538.34,1994.06,70.6894
76.472,135824,154669,41.2882,1538.32,1994.82,70.6878
76.483,135823,154699,41.2827,1538.31,1995.58,70.6862
76.494,135823,154728,41.2771,1538.29,1996.34,70.6845
76.505,135822,154758,41.2716,1538.28,1997.1,70.6829
76.516,135821,154787,41.2661,1538.27,1997.86,70.6813
76.527,135821,154816,41.2606,1538.25,1998.62,70.6797
76.538,135820,154846,41.255,1538.24,1999.38,70.678
76.549,135820,154875,41.2495,1538.23,2000.14,70.6764
76.56,135819,154905,41.244,1538.21,2000.89,70.6748
76.571,135818,154934,41.2385,1538.2,2001.65,70.6731
76.582,135818,154963,41.233,1538.19,2002.41,70.6715
76.593,135817,154993,41.2275,1538.17,2003.17,70.6699
76.604,135817,155022,41.222,1538.16,2003.93,70.6683
76.615,135816,155052,41.2164,1538.15,2004.69,70.6666
76.626,135815,155081,41.2109,1538.13,2005.45,70.665
76.637,135815,155110,41.2054,1538.12,2006.21,70.6634
76.648,135814,155140,41.1999,1538.1,2006.97,70.6617
76.659,135814,155169,41.1944,1538.09,2007.73,70.6601
76.67,135813,155198,41.1889,1538.08,2008.49,70.6585
76.681,135812,155228,41.1834,1538.06,2009.25,70.6568
76.692,135812,155257,41.178,1538.05,2010.01,70.6552
76.703,135811,155286,41.1725,1538.04,2010.77,70.6536
76.714,135811,155316,41.167,1538.02,2011.53,70.6519
76.725,135810,155345,41.1615,1538.01,2012.29,70.6503
76.736,135809,155374,41.156,1537.99,2013.05,70.6487
76.747,135809,155404,41.1505,1537.98,2013.81,70.647
76.758,135808,155433,41.145,1537.97,2014.57,70.6454
76.769,135808,155462,41.1395,1537.95,2015.33,70.6438
76.78,135807,155492,41.1341,1537.94,2016.09,70.6421
76.791,135806,155521,41.1286,1537.93,2016.85,70.6405
76.802,135806,155550,41.1231,1537.91,2017.61,70.6389
76.813,135805,155580,41.1176,1537.9,2018.37,70.6372
76.824,135805,155609,41.1122,1537.88,2019.13,70.6356
76.835,135804,155638,41.1067,1537.87,2019.89,70.634
76.846,135803,155667,41.1012,1537.86,2020.65,70.6323
76.857,135803,155697,41.0958,1537.84,2021.41,70.6307
76.868,135802,155726,41.0903,1537.83,2022.17,70.6291
76.879,135801,155755,41.0849,1537.81,2022.93,70.6274
76.89,135801,155784,41.0794,1537.8,2023.69,70.6258
76.901,135800,155814,41.0739,1537.79,2024.45,70.6242
76.912,135800,155843,41.0685,1537.77,2025.21,70.6225
76.923,135799,155872,41.063,1537.76,2025.97,70.6209
76.934,135798,155901,41.0576,1537.74,2026.73,70.6193
76.945,135798,155931,41.0521,1537.73,2027.49,70.6176
76.956,135797,155960,41.0467,1537.72,2028.25,70.616
76.967,135796,155989,41.0412,1537.7,2029.01,70.6144
76.978,135796,156018,41.0358,1537.69,2029.77,70.6127
76.989,135795,156047,41.0303,1537.67,2030.53,70.6111
77,135795,156077,41.0249,1537.66,2031.29,70.6094
77.011,135794,156106,41.0195,1537.64,2032.05,70.6078
77.022,135793,156135,41.014,1537.63,2032.81,70.6062
77.033,135793,156164,41.0086,1537.62,2033.57,70.6045
77.044,135792,156193,41.0032,1537.6,2034.33,70.6029
77.055,135791,156223,40.9977,1537.59,2035.09,70.6013
77.066,135791,156252,40.9923,1537.57,2035.85,70.5996
77.077,135790,156281,40.9869,1537.56,2036.61,70.598
77.088,135790,156310,40.9815,1537.54,2037.37,70.5963
77.099,135789,156339,40.976,1537.53,2038.13,70.5947
77.11,135788,156368,40.9706,1537.52,2038.89,70.5931
77.121,135788,156398,40.9652,1537.5,2039.65,70.5914
77.132,135787,156427,40.9598,1537.49,2040.41,70.5898
77.143,135786,156456,40.9544,1537.47,2041.17,70.5882
77.154,135786,156485,40.9489,1537.46,2041.93,70.5865
77.165,135785,156514,40.9435,1537.44,2042.69,70.5849
77.176,135784,156543,40.9381,1537.43,2043.45,70.5832
77.187,135784,156572,40.9327,1537.42,2044.21,70.5816
77.198,135783,156601,40.9273,1537.4,2044.97,70.58
77.209,135783,156631,40.9219,1537.39,2045.73,70.5783
77.22,135782,156660,40.9165,1537.37,2046.49,70.5767
77.231,135781,156689,40.9111,1537.36,2047.25,70.575
77.242,135781,156718,40.9057,1537.34,2048.01,70.5734
77.253,135780,156747,40.9003,1537.33,2048.77,70.5718
77.264,135779,156776,40.8949,1537.31,2049.53,70.5701
77.275,135779,156805,40.8895,1537.3,2050.29,70.5685
77.286,135778,156834,40.8841,1537.28,2051.05,70.5668
77.297,135777,156863,40.8787,1537.27,2051.81,70.5652
77.308,135777,156892,40.8734,1537.26,2052.57,70.5635
77.319,135776,156921,40.868,1537.24,2053.33,70.5619
77.33,135775,156950,40.8626,1537.23,2054.09,70.5603
77.341,135775,156979,40.8572,1537.21,2054.85,70.5586
77.352,135774,157009,40.8518,1537.2,2055.61,70.557
77.363,135774,157038,40.8465,1537.18,2056.37,70.5553
77.374,135773,157067,40.8411,1537.17,2057.14,70.5537
77.385,135772,157096,40.8357,1537.15,2057.9,70.552
77.396,135772,157125,40.8303,1537.14,2058.66,70.5504
77.407,135771,157154,40.825,1537.12,2059.42,70.5488
77.418,135770,157183,40.8196,1537.11,2060.18,70.5471
77.429,135770,157212,40.8142,1537.09,2060.94,70.5455
77.44,135769,157241,40.8089,1537.08,2061.7,70.5438
77.451,135768,157270,40.8035,1537.06,2062.46,70.5422
77.462,135768,157299,40.7981,1537.05,2063.22,70.5405
77.473,135767,157328,40.7928,1537.03,2063.98,70.5389
77.484,135766,157357,40.7874,1537.02,2064.74,70.5373
77.495,135766,157386,40.7821,1537.01,2065.5,70.5356
77.506,135765,157415,40.7767,1536.99,2066.26,70.534
77.517,135764,157444,40.7714,1536.98,2067.02,70.5323
77.528,135764,157473,40.766,1536.96,2067.78,70.5307
77.539,135763,157501,40.7607,1536.95,2068.54,70.529
77.55,135762,157530,40.7553,1536.93,2069.3,70.5274
77.561,135762,157559,40.75,1536.92,2070.06,70.5257
77.572,135761,157588,40.7446,1536.9,2070.82,70.5241
77.583,135760,157617,40.7393,1536.89,2071.58,70.5224
77.594,135760,157646,40.734,1536.87,2072.35,70.5208
77.605,135759,157675,40.7286,1536.86,2073.11,70.5191
77.616,135758,157704,40.7233,1536.84,2073.87,70.5175
77.627,135758,157733,40.718,1536.83,2074.63,70.5159
77.638,135757,157762,40.7126,1536.81,2075.39,70.5142
77.649,135756,157791,40.7073,1536.8,2076.15,70.5126
77.66,135756,157820,40.702,1536.78,2076.91,70.5109
77.671,135755,157849,40.6967,1536.77,2077.67,70.5093
77.682,135755,157877,40.6913,1536.75,2078.43,70.5076
77.693,135754,157906,40.686,1536.74,2079.19,70.506
77.704,135753,157935,40.6807,1536.72,2079.95,70.5043
77.715,135753,157964,40.6754,1536.71,2080.71,70.5027
77.726,135752,157993,40.6701,1536.69,2081.47,70.501
77.737,135751,158022,40.6647,1536.68,2082.23,70.4994
77.748,135751,158051,40.6594,1536.66,2082.99,70.4977
77.759,135750,158080,40.6541,1536.65,2083.76,70.4961
77.77,135749,158108,40.6488,1536.63,2084.52,70.4944
77.781,135749,158137,40.6435,1536.62,2085.28,70.4928
