time,v_perp,v_para,pitch_angle,v_perp_eV,v_para_eV
223.586,16141.2,96434.3,9.50212,20.8148,742.954
223.597,16140.2,96434.5,9.50148,20.812,742.957
223.608,16139.1,96434.7,9.50084,20.8093,742.96
223.619,16138,96434.9,9.5002,20.8065,742.963
223.63,16136.9,96435.1,9.49956,20.8037,742.965
223.641,16135.8,96435.2,9.49891,20.8009,742.968
223.652,16134.8,96435.4,9.49827,20.7981,742.971
223.663,16133.7,96435.6,9.49763,20.7953,742.974
223.674,16132.6,96435.8,9.49699,20.7926,742.977
223.685,16131.5,96436,9.49635,20.7898,742.979
223.696,16130.4,96436.2,9.49571,20.787,742.982
223.707,16129.4,96436.3,9.49507,20.7842,742.985
223.718,16128.3,96436.5,9.49443,20.7814,742.988
223.729,16127.2,96436.7,9.49378,20.7786,742.991
223.74,16126.1,96436.9,9.49314,20.7759,742.993
223.751,16125.1,96437.1,9.4925,20.7731,742.996
223.762,16124,96437.2,9.49186,20.7703,742.999
223.773,16122.9,96437.4,9.49122,20.7675,743.002
223.784,16121.8,96437.6,9.49058,20.7648,743.004
223.795,16120.7,96437.8,9.48994,20.762,743.007
223.806,16119.7,96438,9.4893,20.7592,743.01
223.817,16118.6,96438.1,9.48866,20.7564,743.013
223.828,16117.5,96438.3,9.48802,20.7536,743.016
223.839,16116.4,96438.5,9.48738,20.7509,743.018
223.85,16115.4,96438.7,9.48674,20.7481,743.021
223.861,16114.3,96438.9,9.4861,20.7453,743.024
223.872,16113.2,96439,9.48546,20.7425,743.027
223.883,16112.1,96439.2,9.48482,20.7398,743.029
223.894,16111,96439.4,9.48418,20.737,743.032
223.905,16110,96439.6,9.48354,20.7342,743.035
223.916,16108.9,96439.8,9.4829,20.7315,743.038
223.927,16107.8,96439.9,9.48226,20.7287,743.04
223.938,16106.7,96440.1,9.48162,20.7259,743.043
223.949,16105.7,96440.3,9.48098,20.7231,743.046
223.96,16104.6,96440.5,9.48034,20.7204,743.049
223.971,16103.5,96440.7,9.4797,20.7176,743.052
223.982,16102.4,96440.8,9.47906,20.7148,743.054
223.993,16101.4,96441,9.47842,20.7121,743.057
224.004,16100.3,96441.2,9.47778,20.7093,743.06
224.015,16099.2,96441.4,9.47714,20.7065,743.063
224.026,16098.1,96441.6,9.4765,20.7038,743.065
224.037,16097,96441.7,9.47586,20.701,743.068
224.048,16096,96441.9,9.47522,20.6982,743.071
224.059,16094.9,96442.1,9.47459,20.6955,743.074
224.07,16093.8,96442.3,9.47395,20.6927,743.076
224.081,16092.7,96442.4,9.47331,20.6899,743.079
224.092,16091.7,96442.6,9.47267,20.6872,743.082
224.103,16090.6,96442.8,9.47203,20.6844,743.085
224.114,16089.5,96443,9.47139,20.6816,743.088
224.125,16088.4,96443.2,9.47075,20.6789,743.09
224.136,16087.4,96443.3,9.47012,20.6761,743.093
224.147,16086.3,96443.5,9.46948,20.6734,743.096
224.158,16085.2,96443.7,9.46884,20.6706,743.099
224.169,16084.2,96443.9,9.4682,20.6678,743.101
224.18,16083.1,96444.1,9.46756,20.6651,743.104
224.191,16082,96444.2,9.46692,20.6623,743.107
224.202,16080.9,96444.4,9.46629,20.6596,743.11
224.213,16079.9,96444.6,9.46565,20.6568,743.112
224.224,16078.8,96444.8,9.46501,20.654,743.115
224.235,16077.7,96445,9.46437,20.6513,743.118
224.246,16076.6,96445.1,9.46373,20.6485,743.121
224.257,16075.6,96445.3,9.4631,20.6458,743.123
224.268,16074.5,96445.5,9.46246,20.643,743.126
224.279,16073.4,96445.7,9.46182,20.6402,743.129
224.29,16072.3,96445.9,9.46118,20.6375,743.132
224.301,16071.3,96446,9.46055,20.6347,743.134
224.312,16070.2,96446.2,9.45991,20.632,743.137
224.323,16069.1,96446.4,9.45927,20.6292,743.14
224.334,16068,96446.6,9.45864,20.6265,743.143
224.345,16067,96446.7,9.458,20.6237,743.145
224.356,16065.9,96446.9,9.45736,20.621,743.148
224.367,16064.8,96447.1,9.45672,20.6182,743.151
224.378,16063.8,96447.3,9.45609,20.6155,743.154
224.389,16062.7,96447.5,9.45545,20.6127,743.156
224.4,16061.6,96447.6,9.45481,20.61,743.159
224.411,16060.5,96447.8,9.45418,20.6072,743.162
224.422,16059.5,96448,9.45354,20.6045,743.165
224.433,16058.4,96448.2,9.4529,20.6017,743.167
224.444,16057.3,96448.4,9.45227,20.599,743.17
224.455,16056.3,96448.5,9.45163,20.5962,743.173
224.466,16055.2,96448.7,9.45099,20.5935,743.176
224.477,16054.1,96448.9,9.45036,20.5907,743.178
224.488,16053,96449.1,9.44972,20.588,743.181
224.499,16052,96449.2,9.44909,20.5852,743.184
224.51,16050.9,96449.4,9.44845,20.5825,743.187
224.521,16049.8,96449.6,9.44781,20.5797,743.189
224.532,16048.8,96449.8,9.44718,20.577,743.192
224.543,16047.7,96450,9.44654,20.5742,743.195
224.554,16046.6,96450.1,9.44591,20.5715,743.198
224.565,16045.6,96450.3,9.44527,20.5688,743.2
224.576,16044.5,96450.5,9.44464,20.566,743.203
224.587,16043.4,96450.7,9.444,20.5633,743.206
224.598,16042.3,96450.8,9.44336,20.5605,743.209
224.609,16041.3,96451,9.44273,20.5578,743.211
224.62,16040.2,96451.2,9.44209,20.555,743.214
224.631,16039.1,96451.4,9.44146,20.5523,743.217
224.642,16038.1,96451.6,9.44082,20.5496,743.22
224.653,16037,96451.7,9.44019,20.5468,743.222
224.664,16035.9,96451.9,9.43955,20.5441,743.225
224.675,16034.9,96452.1,9.43892,20.5413,743.228
224.686,16033.8,96452.3,9.43828,20.5386,743.231
224.697,16032.7,96452.4,9.43765,20.5359,743.233
224.708,16031.7,96452.6,9.43701,20.5331,743.236
224.719,16030.6,96452.8,9.43638,20.5304,743.239
224.73,16029.5,96453,9.43574,20.5277,743.242
224.741,16028.4,96453.2,9.43511,20.5249,743.244
224.752,16027.4,96453.3,9.43447,20.5222,743.247
224.763,16026.3,96453.5,9.43384,20.5194,743.25
224.774,16025.2,96453.7,9.43321,20.5167,743.252
224.785,16024.2,96453.9,9.43257,20.514,743.255
224.796,16023.1,96454,9.43194,20.5112,743.258
224.807,16022,96454.2,9.4313,20.5085,743.261
224.818,16021,96454.4,9.43067,20.5058,743.263
224.829,16019.9,96454.6,9.43003,20.503,743.266
224.84,16018.8,96454.8,9.4294,20.5003,743.269
224.851,16017.8,96454.9,9.42877,20.4976,743.272
224.862,16016.7,96455.1,9.42813,20.4949,743.274
224.873,16015.6,96455.3,9.4275,20.4921,743.277
224.884,16014.6,96455.5,9.42686,20.4894,743.28
224.895,16013.5,96455.6,9.42623,20.4867,743.283
224.906,16012.4,96455.8,9.4256,20.4839,743.285
224.917,16011.4,96456,9.42496,20.4812,743.288
224.928,16010.3,96456.2,9.42433,20.4785,743.291
224.939,16009.2,96456.3,9.4237,20.4758,743.293
224.95,16008.2,96456.5,9.42306,20.473,743.296
224.961,16007.1,96456.7,9.42243,20.4703,743.299
224.972,16006,96456.9,9.4218,20.4676,743.302
224.983,16005,96457.1,9.42116,20.4648,743.304
224.994,16003.9,96457.2,9.42053,20.4621,743.307
225.005,16002.8,96457.4,9.4199,20.4594,743.31
225.016,16001.8,96457.6,9.41927,20.4567,743.312
225.027,16000.7,96457.8,9.41863,20.4539,743.315
225.038,15999.6,96457.9,9.418,20.4512,743.318
225.049,15998.6,96458.1,9.41737,20.4485,743.321
225.06,15997.5,96458.3,9.41674,20.4458,743.323
225.071,15996.4,96458.5,9.4161,20.4431,743.326
225.082,15995.4,96458.6,9.41547,20.4403,743.329
225.093,15994.3,96458.8,9.41484,20.4376,743.332
225.104,15993.3,96459,9.41421,20.4349,743.334
225.115,15992.2,96459.2,9.41357,20.4322,743.337
225.126,15991.1,96459.4,9.41294,20.4295,743.34
225.137,15990.1,96459.5,9.41231,20.4267,743.342
225.148,15989,96459.7,9.41168,20.424,743.345
225.159,15987.9,96459.9,9.41104,20.4213,743.348
225.17,15986.9,96460.1,9.41041,20.4186,743.351
225.181,15985.8,96460.2,9.40978,20.4159,743.353
225.192,15984.7,96460.4,9.40915,20.4131,743.356
225.203,15983.7,96460.6,9.40852,20.4104,743.359
225.214,15982.6,96460.8,9.40789,20.4077,743.361
225.225,15981.6,96460.9,9.40725,20.405,743.364
225.236,15980.5,96461.1,9.40662,20.4023,743.367
225.247,15979.4,96461.3,9.40599,20.3996,743.37
225.258,15978.4,96461.5,9.40536,20.3969,743.372
225.269,15977.3,96461.6,9.40473,20.3941,743.375
225.28,15976.2,96461.8,9.4041,20.3914,743.378
225.291,15975.2,96462,9.40347,20.3887,743.38
225.302,15974.1,96462.2,9.40284,20.386,743.383
225.313,15973.1,96462.3,9.4022,20.3833,743.386
225.324,15972,96462.5,9.40157,20.3806,743.389
225.335,15970.9,96462.7,9.40094,20.3779,743.391
225.346,15969.9,96462.9,9.40031,20.3752,743.394
225.357,15968.8,96463,9.39968,20.3725,743.397
225.368,15967.7,96463.2,9.39905,20.3697,743.399
225.379,15966.7,96463.4,9.39842,20.367,743.402
225.39,15965.6,96463.6,9.39779,20.3643,743.405
225.401,15964.6,96463.8,9.39716,20.3616,743.408
225.412,15963.5,96463.9,9.39653,20.3589,743.41
225.423,15962.4,96464.1,9.3959,20.3562,743.413
225.434,15961.4,96464.3,9.39527,20.3535,743.416
225.445,15960.3,96464.5,9.39464,20.3508,743.418
225.456,15959.2,96464.6,9.39401,20.3481,743.421
225.467,15958.2,96464.8,9.39338,20.3454,743.424
225.478,15957.1,96465,9.39275,20.3427,743.426
225.489,15956.1,96465.2,9.39212,20.34,743.429
225.5,15955,96465.3,9.39149,20.3373,743.432
225.511,15953.9,96465.5,9.39086,20.3346,743.435
225.522,15952.9,96465.7,9.39023,20.3319,743.437
225.533,15951.8,96465.9,9.3896,20.3292,743.44
225.544,15950.8,96466,9.38897,20.3265,743.443
225.555,15949.7,96466.2,9.38834,20.3238,743.445
225.566,15948.6,96466.4,9.38771,20.3211,743.448
225.577,15947.6,96466.6,9.38708,20.3184,743.451
225.588,15946.5,96466.7,9.38645,20.3157,743.454
225.599,15945.5,96466.9,9.38582,20.313,743.456
225.61,15944.4,96467.1,9.38519,20.3103,743.459
225.621,15943.3,96467.3,9.38456,20.3076,743.462
225.632,15942.3,96467.4,9.38393,20.3049,743.464
225.643,15941.2,96467.6,9.38331,20.3022,743.467
225.654,15940.2,96467.8,9.38268,20.2995,743.47
225.665,15939.1,96468,9.38205,20.2968,743.472
225.676,15938.1,96468.1,9.38142,20.2941,743.475
225.687,15937,96468.3,9.38079,20.2914,743.478
225.698,15935.9,96468.5,9.38016,20.2887,743.48
225.709,15934.9,96468.7,9.37953,20.286,743.483
225.72,15933.8,96468.8,9.3789,20.2833,743.486
225.731,15932.8,96469,9.37828,20.2806,743.489
225.742,15931.7,96469.2,9.37765,20.2779,743.491
225.753,15930.6,96469.4,9.37702,20.2752,743.494
225.764,15929.6,96469.5,9.37639,20.2725,743.497
225.775,15928.5,96469.7,9.37576,20.2698,743.499
225.786,15927.5,96469.9,9.37514,20.2671,743.502
225.797,15926.4,96470.1,9.37451,20.2645,743.505
225.808,15925.4,96470.2,9.37388,20.2618,743.507
225.819,15924.3,96470.4,9.37325,20.2591,743.51
225.83,15923.2,96470.6,9.37262,20.2564,743.513
225.841,15922.2,96470.8,9.372,20.2537,743.515
225.852,15921.1,96470.9,9.37137,20.251,743.518
225.863,15920.1,96471.1,9.37074,20.2483,743.521
225.874,15919,96471.3,9.37011,20.2456,743.524
225.885,15918,96471.5,9.36949,20.2429,743.526
225.896,15916.9,96471.6,9.36886,20.2403,743.529
225.907,15915.9,96471.8,9.36823,20.2376,743.532
225.918,15914.8,96472,9.3676,20.2349,743.534
225.929,15913.7,96472.1,9.36698,20.2322,743.537
225.94,15912.7,96472.3,9.36635,20.2295,743.54
225.951,15911.6,96472.5,9.36572,20.2268,743.542
225.962,15910.6,96472.7,9.3651,20.2241,743.545
225.973,15909.5,96472.8,9.36447,20.2215,743.548
225.984,15908.5,96473,9.36384,20.2188,743.55
225.995,15907.4,96473.2,9.36321,20.2161,743.553
226.006,15906.3,96473.4,9.36259,20.2134,743.556
226.017,15905.3,96473.5,9.36196,20.2107,743.558
226.028,15904.2,96473.7,9.36133,20.2081,743.561
226.039,15903.2,96473.9,9.36071,20.2054,743.564
226.05,15902.1,96474.1,9.36008,20.2027,743.566
226.061,15901.1,96474.2,9.35946,20.2,743.569
226.072,15900,96474.4,9.35883,20.1973,743.572
226.083,15899,96474.6,9.3582,20.1947,743.575
226.094,15897.9,96474.8,9.35758,20.192,743.577
226.105,15896.9,96474.9,9.35695,20.1893,743.58
226.116,15895.8,96475.1,9.35632,20.1866,743.583
226.127,15894.7,96475.3,9.3557,20.1839,743.585
226.138,15893.7,96475.5,9.35507,20.1813,743.588
226.149,15892.6,96475.6,9.35445,20.1786,743.591
226.16,15891.6,96475.8,9.35382,20.1759,743.593
226.171,15890.5,96476,9.3532,20.1732,743.596
226.182,15889.5,96476.1,9.35257,20.1706,743.599
226.193,15888.4,96476.3,9.35194,20.1679,743.601
226.204,15887.4,96476.5,9.35132,20.1652,743.604
226.215,15886.3,96476.7,9.35069,20.1625,743.607
226.226,15885.3,96476.8,9.35007,20.1599,743.609
226.237,15884.2,96477,9.34944,20.1572,743.612
226.248,15883.2,96477.2,9.34882,20.1545,743.615
226.259,15882.1,96477.4,9.34819,20.1519,743.617
226.27,15881.1,96477.5,9.34757,20.1492,743.62
226.281,15880,96477.7,9.34694,20.1465,743.623
226.292,15879,96477.9,9.34632,20.1438,743.625
226.303,15877.9,96478.1,9.34569,20.1412,743.628
226.314,15876.8,96478.2,9.34507,20.1385,743.631
226.325,15875.8,96478.4,9.34444,20.1358,743.633
226.336,15874.7,96478.6,9.34382,20.1332,743.636
226.347,15873.7,96478.7,9.34319,20.1305,743.639
226.358,15872.6,96478.9,9.34257,20.1278,743.641
226.369,15871.6,96479.1,9.34194,20.1252,743.644
226.38,15870.5,96479.3,9.34132,20.1225,743.647
226.391,15869.5,96479.4,9.3407,20.1198,743.649
226.402,15868.4,96479.6,9.34007,20.1172,743.652
226.413,15867.4,96479.8,9.33945,20.1145,743.655
226.424,15866.3,96480,9.33882,20.1118,743.657
226.435,15865.3,96480.1,9.3382,20.1092,743.66
226.446,15864.2,96480.3,9.33758,20.1065,743.663
226.457,15863.2,96480.5,9.33695,20.1038,743.665
226.468,15862.1,96480.6,9.33633,20.1012,743.668
226.479,15861.1,96480.8,9.3357,20.0985,743.671
226.49,15860,96481,9.33508,20.0959,743.673
226.501,15859,96481.2,9.33446,20.0932,743.676
226.512,15857.9,96481.3,9.33383,20.0905,743.679
226.523,15856.9,96481.5,9.33321,20.0879,743.681
226.534,15855.8,96481.7,9.33259,20.0852,743.684
226.545,15854.8,96481.9,9.33196,20.0826,743.687
226.556,15853.7,96482,9.33134,20.0799,743.689
226.567,15852.7,96482.2,9.33072,20.0772,743.692
226.578,15851.6,96482.4,9.33009,20.0746,743.695
226.589,15850.6,96482.5,9.32947,20.0719,743.697
226.6,15849.5,96482.7,9.32885,20.0693,743.7
226.611,15848.5,96482.9,9.32822,20.0666,743.703
226.622,15847.4,96483.1,9.3276,20.064,743.705
226.633,15846.4,96483.2,9.32698,20.0613,743.708
226.644,15845.3,96483.4,9.32635,20.0586,743.711
226.655,15844.3,96483.6,9.32573,20.056,743.713
226.666,15843.2,96483.8,9.32511,20.0533,743.716
226.677,15842.2,96483.9,9.32449,20.0507,743.718
226.688,15841.1,96484.1,9.32386,20.048,743.721
226.699,15840.1,96484.3,9.32324,20.0454,743.724
226.71,15839,96484.4,9.32262,20.0427,743.726
226.721,15838,96484.6,9.322,20.0401,743.729
226.732,15837,96484.8,9.32137,20.0374,743.732
226.743,15835.9,96485,9.32075,20.0348,743.734
226.754,15834.9,96485.1,9.32013,20.0321,743.737
226.765,15833.8,96485.3,9.31951,20.0295,743.74
226.776,15832.8,96485.5,9.31889,20.0268,743.742
226.787,15831.7,96485.6,9.31826,20.0242,743.745
226.798,15830.7,96485.8,9.31764,20.0215,743.748
226.809,15829.6,96486,9.31702,20.0189,743.75
226.82,15828.6,96486.2,9.3164,20.0162,743.753
226.831,15827.5,96486.3,9.31578,20.0136,743.756
226.842,15826.5,96486.5,9.31516,20.0109,743.758
226.853,15825.4,96486.7,9.31453,20.0083,743.761
226.864,15824.4,96486.8,9.31391,20.0056,743.764
226.875,15823.3,96487,9.31329,20.003,743.766
226.886,15822.3,96487.2,9.31267,20.0003,743.769
226.897,15821.2,96487.4,9.31205,19.9977,743.771
226.908,15820.2,96487.5,9.31143,19.9951,743.774
226.919,15819.2,96487.7,9.31081,19.9924,743.777
226.93,15818.1,96487.9,9.31019,19.9898,743.779
226.941,15817.1,96488,9.30957,19.9871,743.782
226.952,15816,96488.2,9.30894,19.9845,743.785
226.963,15815,96488.4,9.30832,19.9818,743.787
226.974,15813.9,96488.6,9.3077,19.9792,743.79
226.985,15812.9,96488.7,9.30708,19.9766,743.793
226.996,15811.8,96488.9,9.30646,19.9739,743.795
227.007,15810.8,96489.1,9.30584,19.9713,743.798
227.018,15809.7,96489.2,9.30522,19.9686,743.801
227.029,15808.7,96489.4,9.3046,19.966,743.803
227.04,15807.7,96489.6,9.30398,19.9634,743.806
227.051,15806.6,96489.8,9.30336,19.9607,743.808
227.062,15805.6,96489.9,9.30274,19.9581,743.811
227.073,15804.5,96490.1,9.30212,19.9554,743.814
227.084,15803.5,96490.3,9.3015,19.9528,743.816
227.095,15802.4,96490.4,9.30088,19.9502,743.819
227.106,15801.4,96490.6,9.30026,19.9475,743.822
227.117,15800.3,96490.8,9.29964,19.9449,743.824
227.128,15799.3,96491,9.29902,19.9423,743.827
227.139,15798.3,96491.1,9.2984,19.9396,743.83
227.15,15797.2,96491.3,9.29778,19.937,743.832
227.161,15796.2,96491.5,9.29716,19.9344,743.835
227.172,15795.1,96491.6,9.29654,19.9317,743.837
227.183,15794.1,96491.8,9.29592,19.9291,743.84
227.194,15793,96492,9.2953,19.9265,743.843
227.205,15792,96492.2,9.29468,19.9238,743.845
227.216,15791,96492.3,9.29406,19.9212,743.848
227.227,15789.9,96492.5,9.29344,19.9186,743.851
227.238,15788.9,96492.7,9.29282,19.9159,743.853
227.249,15787.8,96492.8,9.29221,19.9133,743.856
227.26,15786.8,96493,9.29159,19.9107,743.858
227.271,15785.7,96493.2,9.29097,19.9081,743.861
227.282,15784.7,96493.3,9.29035,19.9054,743.864
227.293,15783.7,96493.5,9.28973,19.9028,743.866
227.304,15782.6,96493.7,9.28911,19.9002,743.869
227.315,15781.6,96493.9,9.28849,19.8975,743.872
227.326,15780.5,96494,9.28787,19.8949,743.874
227.337,15779.5,96494.2,9.28726,19.8923,743.877
227.348,15778.5,96494.4,9.28664,19.8897,743.88
227.359,15777.4,96494.5,9.28602,19.887,743.882
227.37,15776.4,96494.7,9.2854,19.8844,743.885
227.381,15775.3,96494.9,9.28478,19.8818,743.887
227.392,15774.3,96495,9.28416,19.8792,743.89
227.403,15773.2,96495.2,9.28355,19.8765,743.893
227.414,15772.2,96495.4,9.28293,19.8739,743.895
227.425,15771.2,96495.6,9.28231,19.8713,743.898
227.436,15770.1,96495.7,9.28169,19.8687,743.9
227.447,15769.1,96495.9,9.28107,19.866,743.903
227.458,15768,96496.1,9.28046,19.8634,743.906
227.469,15767,96496.2,9.27984,19.8608,743.908
227.48,15766,96496.4,9.27922,19.8582,743.911
227.491,15764.9,96496.6,9.2786,19.8556,743.914
227.502,15763.9,96496.7,9.27799,19.8529,743.916
227.513,15762.8,96496.9,9.27737,19.8503,743.919
227.524,15761.8,96497.1,9.27675,19.8477,743.921
227.535,15760.8,96497.3,9.27613,19.8451,743.924
227.546,15759.7,96497.4,9.27552,19.8425,743.927
227.557,15758.7,96497.6,9.2749,19.8398,743.929
227.568,15757.6,96497.8,9.27428,19.8372,743.932
227.579,15756.6,96497.9,9.27366,19.8346,743.935
227.59,15755.6,96498.1,9.27305,19.832,743.937
227.601,15754.5,96498.3,9.27243,19.8294,743.94
227.612,15753.5,96498.4,9.27181,19.8268,743.942
227.623,15752.4,96498.6,9.2712,19.8242,743.945
227.634,15751.4,96498.8,9.27058,19.8215,743.948
227.645,15750.4,96499,9.26996,19.8189,743.95
227.656,15749.3,96499.1,9.26935,19.8163,743.953
227.667,15748.3,96499.3,9.26873,19.8137,743.955
227.678,15747.3,96499.5,9.26811,19.8111,743.958
227.689,15746.2,96499.6,9.2675,19.8085,743.961
227.7,15745.2,96499.8,9.26688,19.8059,743.963
227.711,15744.1,96500,9.26626,19.8033,743.966
227.722,15743.1,96500.1,9.26565,19.8006,743.969
227.733,15742.1,96500.3,9.26503,19.798,743.971
227.744,15741,96500.5,9.26442,19.7954,743.974
227.755,15740,96500.6,9.2638,19.7928,743.976
227.766,15739,96500.8,9.26318,19.7902,743.979
227.777,15737.9,96501,9.26257,19.7876,743.982
227.788,15736.9,96501.2,9.26195,19.785,743.984
227.799,15735.8,96501.3,9.26134,19.7824,743.987
227.81,15734.8,96501.5,9.26072,19.7798,743.989
227.821,15733.8,96501.7,9.26011,19.7772,743.992
227.832,15732.7,96501.8,9.25949,19.7746,743.995
227.843,15731.7,96502,9.25887,19.772,743.997
227.854,15730.7,96502.2,9.25826,19.7693,744
227.865,15729.6,96502.3,9.25764,19.7667,744.002
227.876,15728.6,96502.5,9.25703,19.7641,744.005
227.887,15727.5,96502.7,9.25641,19.7615,744.008
227.898,15726.5,96502.8,9.2558,19.7589,744.01
227.909,15725.5,96503,9.25518,19.7563,744.013
227.92,15724.4,96503.2,9.25457,19.7537,744.015
227.931,15723.4,96503.4,9.25395,19.7511,744.018
227.942,15722.4,96503.5,9.25334,19.7485,744.021
227.953,15721.3,96503.7,9.25272,19.7459,744.023
227.964,15720.3,96503.9,9.25211,19.7433,744.026
227.975,15719.3,96504,9.25149,19.7407,744.028
227.986,15718.2,96504.2,9.25088,19.7381,744.031
227.997,15717.2,96504.4,9.25026,19.7355,744.034
228.008,15716.2,96504.5,9.24965,19.7329,744.036
228.019,15715.1,96504.7,9.24904,19.7303,744.039
228.03,15714.1,96504.9,9.24842,19.7277,744.041
228.041,15713.1,96505,9.24781,19.7251,744.044
228.052,15712,96505.2,9.24719,19.7225,744.047
228.063,15711,96505.4,9.24658,19.7199,744.049
228.074,15709.9,96505.5,9.24596,19.7173,744.052
228.085,15708.9,96505.7,9.24535,19.7147,744.054
228.096,15707.9,96505.9,9.24474,19.7121,744.057
228.107,15706.8,96506,9.24412,19.7095,744.06
228.118,15705.8,96506.2,9.24351,19.707,744.062
228.129,15704.8,96506.4,9.24289,19.7044,744.065
228.14,15703.7,96506.6,9.24228,19.7018,744.067
228.151,15702.7,96506.7,9.24167,19.6992,744.07
228.162,15701.7,96506.9,9.24105,19.6966,744.073
228.173,15700.6,96507.1,9.24044,19.694,744.075
228.184,15699.6,96507.2,9.23983,19.6914,744.078
228.195,15698.6,96507.4,9.23921,19.6888,744.08
228.206,15697.5,96507.6,9.2386,19.6862,744.083
228.217,15696.5,96507.7,9.23799,19.6836,744.086
228.228,15695.5,96507.9,9.23737,19.681,744.088
228.239,15694.4,96508.1,9.23676,19.6784,744.091
228.25,15693.4,96508.2,9.23615,19.6759,744.093
228.261,15692.4,96508.4,9.23553,19.6733,744.096
228.272,15691.3,96508.6,9.23492,19.6707,744.098
228.283,15690.3,96508.7,9.23431,19.6681,744.101
228.294,15689.3,96508.9,9.2337,19.6655,744.104
228.305,15688.3,96509.1,9.23308,19.6629,744.106
228.316,15687.2,96509.2,9.23247,19.6603,744.109
228.327,15686.2,96509.4,9.23186,19.6577,744.111
228.338,15685.2,96509.6,9.23125,19.6552,744.114
228.349,15684.1,96509.7,9.23063,19.6526,744.117
228.36,15683.1,96509.9,9.23002,19.65,744.119
228.371,15682.1,96510.1,9.22941,19.6474,744.122
228.382,15681,96510.2,9.2288,19.6448,744.124
228.393,15680,96510.4,9.22818,19.6422,744.127
228.404,15679,96510.6,9.22757,19.6396,744.13
228.415,15677.9,96510.7,9.22696,19.6371,744.132
228.426,15676.9,96510.9,9.22635,19.6345,744.135
228.437,15675.9,96511.1,9.22574,19.6319,744.137
228.448,15674.8,96511.3,9.22512,19.6293,744.14
228.459,15673.8,96511.4,9.22451,19.6267,744.142
228.47,15672.8,96511.6,9.2239,19.6242,744.145
228.481,15671.8,96511.8,9.22329,19.6216,744.148
228.492,15670.7,96511.9,9.22268,19.619,744.15
228.503,15669.7,96512.1,9.22207,19.6164,744.153
228.514,15668.7,96512.3,9.22145,19.6138,744.155
228.525,15667.6,96512.4,9.22084,19.6113,744.158
228.536,15666.6,96512.6,9.22023,19.6087,744.16
228.547,15665.6,96512.8,9.21962,19.6061,744.163
228.558,15664.5,96512.9,9.21901,19.6035,744.166
228.569,15663.5,96513.1,9.2184,19.601,744.168
228.58,15662.5,96513.3,9.21779,19.5984,744.171
228.591,15661.5,96513.4,9.21718,19.5958,744.173
228.602,15660.4,96513.6,9.21657,19.5932,744.176
228.613,15659.4,96513.8,9.21595,19.5907,744.179
228.624,15658.4,96513.9,9.21534,19.5881,744.181
228.635,15657.3,96514.1,9.21473,19.5855,744.184
228.646,15656.3,96514.3,9.21412,19.5829,744.186
228.657,15655.3,96514.4,9.21351,19.5804,744.189
228.668,15654.3,96514.6,9.2129,19.5778,744.191
228.679,15653.2,96514.8,9.21229,19.5752,744.194
228.69,15652.2,96514.9,9.21168,19.5726,744.197
228.701,15651.2,96515.1,9.21107,19.5701,744.199
228.712,15650.1,96515.3,9.21046,19.5675,744.202
228.723,15649.1,96515.4,9.20985,19.5649,744.204
228.734,15648.1,96515.6,9.20924,19.5624,744.207
228.745,15647.1,96515.8,9.20863,19.5598,744.209
228.756,15646,96515.9,9.20802,19.5572,744.212
228.767,15645,96516.1,9.20741,19.5547,744.215
228.778,15644,96516.3,9.2068,19.5521,744.217
228.789,15643,96516.4,9.20619,19.5495,744.22
228.8,15641.9,96516.6,9.20558,19.547,744.222
228.811,15640.9,96516.8,9.20497,19.5444,744.225
228.822,15639.9,96516.9,9.20436,19.5418,744.227
228.833,15638.8,96517.1,9.20375,19.5393,744.23
228.844,15637.8,96517.3,9.20314,19.5367,744.232
228.855,15636.8,96517.4,9.20253,19.5341,744.235
228.866,15635.8,96517.6,9.20192,19.5316,744.238
228.877,15634.7,96517.8,9.20131,19.529,744.24
228.888,15633.7,96517.9,9.2007,19.5264,744.243
228.899,15632.7,96518.1,9.2001,19.5239,744.245
228.91,15631.7,96518.3,9.19949,19.5213,744.248
228.921,15630.6,96518.4,9.19888,19.5187,744.25
228.932,15629.6,96518.6,9.19827,19.5162,744.253
228.943,15628.6,96518.8,9.19766,19.5136,744.256
228.954,15627.6,96518.9,9.19705,19.5111,744.258
228.965,15626.5,96519.1,9.19644,19.5085,744.261
228.976,15625.5,96519.3,9.19583,19.5059,744.263
228.987,15624.5,96519.4,9.19522,19.5034,744.266
228.998,15623.5,96519.6,9.19462,19.5008,744.268
229.009,15622.4,96519.8,9.19401,19.4983,744.271
229.02,15621.4,96519.9,9.1934,19.4957,744.273
229.031,15620.4,96520.1,9.19279,19.4931,744.276
229.042,15619.4,96520.2,9.19218,19.4906,744.279
229.053,15618.3,96520.4,9.19157,19.488,744.281
229.064,15617.3,96520.6,9.19097,19.4855,744.284
229.075,15616.3,96520.7,9.19036,19.4829,744.286
229.086,15615.3,96520.9,9.18975,19.4804,744.289
229.097,15614.2,96521.1,9.18914,19.4778,744.291
229.108,15613.2,96521.2,9.18853,19.4752,744.294
229.119,15612.2,96521.4,9.18793,19.4727,744.296
229.13,15611.2,96521.6,9.18732,19.4701,744.299
229.141,15610.1,96521.7,9.18671,19.4676,744.302
229.152,15609.1,96521.9,9.1861,19.465,744.304
