time,v_perp,v_para,pitch_angle,v_perp_eV,v_para_eV,inval_lat
2.299,7228.81,356.264,87.1785,4.35741,0.0105837,74.999
2.31,7261.74,356.4,87.1902,4.3972,0.0105918,74.999
2.321,7294.67,356.538,87.2018,4.43717,0.0106,74.999
2.332,7327.59,356.678,87.2133,4.47732,0.0106083,74.999
2.343,7360.52,356.818,87.2246,4.51765,0.0106167,74.999
2.354,7393.45,356.96,87.2359,4.55816,0.0106251,74.999
2.365,7426.37,357.103,87.247,4.59885,0.0106337,74.999
2.376,7459.3,357.248,87.258,4.63972,0.0106423,74.999
2.387,7492.23,357.393,87.269,4.68077,0.0106509,74.999
2.398,7525.16,357.54,87.2798,4.722,0.0106597,74.999
2.409,7558.08,357.688,87.2905,4.76342,0.0106685,74.999
2.42,7591.01,357.838,87.3011,4.80501,0.0106775,74.999
2.431,7623.94,357.989,87.3116,4.84679,0.0106865,74.999
2.442,7656.86,358.141,87.322,4.88874,0.0106955,74.999
2.453,7689.79,358.294,87.3323,4.93088,0.0107047,74.999
2.464,7722.72,358.449,87.3425,4.9732,0.010714,74.9989
2.475,7755.65,358.605,87.3526,5.01569,0.0107233,74.9989
2.486,7788.57,358.762,87.3627,5.05837,0.0107327,74.9989
2.497,7821.5,358.921,87.3726,5.10123,0.0107422,74.9989
2.508,7854.43,359.081,87.3824,5.14427,0.0107518,74.9989
2.519,7887.35,359.243,87.3922,5.18749,0.0107615,74.9989
2.53,7920.28,359.405,87.4018,5.2309,0.0107712,74.9989
2.541,7953.21,359.57,87.4114,5.27448,0.0107811,74.9989
2.552,7986.13,359.735,87.4209,5.31824,0.010791,74.9989
2.563,8019.06,359.902,87.4302,5.36219,0.010801,74.9989
2.574,8051.99,360.07,87.4395,5.40631,0.0108111,74.9989
2.585,8084.91,360.24,87.4488,5.45062,0.0108213,74.9989
2.596,8117.84,360.411,87.4579,5.49511,0.0108316,74.9989
2.607,8150.77,360.583,87.4669,5.53977,0.0108419,74.9989
2.618,8183.69,360.757,87.4759,5.58462,0.0108524,74.9989
2.629,8216.62,360.932,87.4848,5.62965,0.0108629,74.9989
2.64,8249.54,361.109,87.4936,5.67486,0.0108736,74.9989
2.651,8282.47,361.287,87.5023,5.72025,0.0108843,74.9989
2.662,8315.4,361.467,87.5109,5.76582,0.0108951,74.9989
2.673,8348.32,361.647,87.5195,5.81157,0.010906,74.9989
2.684,8381.25,361.83,87.528,5.85751,0.010917,74.9989
2.695,8414.18,362.014,87.5364,5.90362,0.0109281,74.9988
2.706,8447.1,362.199,87.5447,5.94991,0.0109393,74.9988
2.717,8480.03,362.385,87.553,5.99639,0.0109506,74.9988
2.728,8512.95,362.573,87.5612,6.04304,0.0109619,74.9988
2.739,8545.88,362.763,87.5693,6.08988,0.0109734,74.9988
2.75,8578.81,362.954,87.5774,6.1369,0.010985,74.9988
2.761,8611.73,363.147,87.5853,6.1841,0.0109966,74.9988
2.772,8644.66,363.341,87.5932,6.23147,0.0110084,74.9988
2.783,8677.58,363.536,87.6011,6.27903,0.0110202,74.9988
2.794,8710.51,363.733,87.6088,6.32677,0.0110322,74.9988
2.805,8743.44,363.932,87.6165,6.3747,0.0110442,74.9988
2.816,8776.36,364.131,87.6242,6.4228,0.0110563,74.9988
2.827,8809.29,364.333,87.6317,6.47108,0.0110686,74.9988
2.838,8842.21,364.536,87.6392,6.51954,0.0110809,74.9988
2.849,8875.14,364.74,87.6466,6.56819,0.0110934,74.9988
2.86,8908.07,364.946,87.654,6.61701,0.0111059,74.9988
2.871,8940.99,365.154,87.6613,6.66602,0.0111185,74.9988
2.882,8973.92,365.363,87.6686,6.7152,0.0111313,74.9988
2.893,9006.84,365.574,87.6757,6.76457,0.0111441,74.9988
2.904,9039.77,365.786,87.6828,6.81412,0.011157,74.9988
2.915,9072.69,366,87.6899,6.86385,0.0111701,74.9988
2.926,9105.62,366.215,87.6969,6.91376,0.0111832,74.9987
2.937,9138.54,366.432,87.7038,6.96385,0.0111965,74.9987
2.948,9171.47,366.65,87.7107,7.01412,0.0112098,74.9987
2.959,9204.39,366.87,87.7175,7.06457,0.0112233,74.9987
2.97,9237.32,367.092,87.7243,7.1152,0.0112368,74.9987
2.981,9270.25,367.315,87.731,7.16601,0.0112505,74.9987
2.992,9303.17,367.539,87.7376,7.21701,0.0112643,74.9987
3.003,9336.1,367.766,87.7442,7.26818,0.0112781,74.9987
3.014,9369.02,367.994,87.7507,7.31954,0.0112921,74.9987
3.025,9401.95,368.223,87.7572,7.37107,0.0113062,74.9987
3.036,9434.87,368.454,87.7636,7.42279,0.0113204,74.9987
3.047,9467.8,368.687,87.77,7.47469,0.0113347,74.9987
3.058,9500.72,368.922,87.7763,7.52676,0.0113491,74.9987
3.069,9533.65,369.158,87.7825,7.57902,0.0113637,74.9987
3.08,9566.57,369.395,87.7887,7.63146,0.0113783,74.9987
3.091,9599.5,369.635,87.7949,7.68408,0.0113931,74.9987
3.102,9632.42,369.875,87.801,7.73688,0.0114079,74.9987
3.113,9665.35,370.118,87.807,7.78986,0.0114229,74.9987
3.124,9698.27,370.362,87.813,7.84303,0.011438,74.9987
3.135,9731.2,370.608,87.819,7.89637,0.0114532,74.9987
3.146,9764.12,370.856,87.8249,7.94989,0.0114685,74.9987
3.157,9797.04,371.105,87.8307,8.0036,0.0114839,74.9986
3.168,9829.97,371.356,87.8365,8.05748,0.0114994,74.9986
3.179,9862.89,371.609,87.8423,8.11155,0.0115151,74.9986
3.19,9895.82,371.863,87.848,8.1658,0.0115308,74.9986
3.201,9928.74,372.119,87.8536,8.22022,0.0115467,74.9986
3.212,9961.67,372.377,87.8592,8.27483,0.0115627,74.9986
3.223,9994.59,372.636,87.8648,8.32962,0.0115788,74.9986
3.234,10027.5,372.897,87.8703,8.38459,0.0115951,74.9986
3.245,10060.4,373.16,87.8758,8.43974,0.0116114,74.9986
3.256,10093.4,373.425,87.8812,8.49507,0.0116279,74.9986
3.267,10126.3,373.691,87.8866,8.55058,0.0116445,74.9986
3.278,10159.2,373.959,87.8919,8.60628,0.0116612,74.9986
3.289,10192.1,374.229,87.8972,8.66215,0.011678,74.9986
3.3,10225.1,374.501,87.9024,8.7182,0.011695,74.9986
3.311,10258,374.774,87.9076,8.77444,0.0117121,74.9986
3.322,10290.9,375.049,87.9128,8.83085,0.0117293,74.9986
3.333,10323.8,375.326,87.9179,8.88745,0.0117466,74.9986
3.344,10356.8,375.604,87.923,8.94423,0.011764,74.9986
3.355,10389.7,375.885,87.928,9.00118,0.0117816,74.9986
3.366,10422.6,376.167,87.933,9.05832,0.0117993,74.9986
3.377,10455.5,376.451,87.938,9.11564,0.0118171,74.9985
3.388,10488.5,376.737,87.9429,9.17314,0.0118351,74.9985
3.399,10521.4,377.024,87.9477,9.23082,0.0118531,74.9985
3.41,10554.3,377.314,87.9526,9.28868,0.0118713,74.9985
3.421,10587.2,377.605,87.9574,9.34672,0.0118897,74.9985
3.432,10620.1,377.898,87.9621,9.40495,0.0119081,74.9985
3.443,10653.1,378.192,87.9668,9.46335,0.0119267,74.9985
3.454,10686,378.489,87.9715,9.52193,0.0119454,74.9985
3.465,10718.9,378.788,87.9761,9.5807,0.0119643,74.9985
3.476,10751.8,379.088,87.9807,9.63964,0.0119833,74.9985
3.487,10784.8,379.39,87.9853,9.69877,0.0120024,74.9985
3.498,10817.7,379.694,87.9898,9.75808,0.0120216,74.9985
3.509,10850.6,380,87.9943,9.81756,0.012041,74.9985
3.52,10883.5,380.308,87.9987,9.87723,0.0120605,74.9985
3.531,10916.5,380.617,88.0031,9.93708,0.0120801,74.9985
3.542,10949.4,380.929,88.0075,9.99711,0.0120999,74.9985
3.553,10982.3,381.242,88.0118,10.0573,0.0121198,74.9985
3.564,11015.2,381.557,88.0161,10.1177,0.0121399,74.9985
3.575,11048.2,381.874,88.0204,10.1783,0.0121601,74.9985
3.586,11081.1,382.193,88.0246,10.239,0.0121804,74.9985
3.597,11114,382.514,88.0288,10.3,0.0122009,74.9984
3.608,11146.9,382.837,88.033,10.3611,0.0122215,74.9984
3.619,11179.8,383.162,88.0371,10.4224,0.0122422,74.9984
3.63,11212.8,383.488,88.0412,10.4839,0.0122631,74.9984
3.641,11245.7,383.817,88.0452,10.5455,0.0122841,74.9984
3.652,11278.6,384.147,88.0493,10.6073,0.0123053,74.9984
3.663,11311.5,384.48,88.0533,10.6694,0.0123266,74.9984
3.674,11344.5,384.814,88.0572,10.7316,0.012348,74.9984
3.685,11377.4,385.151,88.0611,10.7939,0.0123696,74.9984
3.696,11410.3,385.489,88.065,10.8565,0.0123914,74.9984
3.707,11443.2,385.829,88.0689,10.9192,0.0124132,74.9984
3.718,11476.2,386.171,88.0727,10.9822,0.0124353,74.9984
3.729,11509.1,386.515,88.0765,11.0453,0.0124574,74.9984
3.74,11542,386.862,88.0803,11.1085,0.0124798,74.9984
3.751,11574.9,387.21,88.084,11.172,0.0125022,74.9984
3.762,11607.8,387.56,88.0877,11.2356,0.0125248,74.9984
3.773,11640.8,387.912,88.0914,11.2995,0.0125476,74.9984
3.784,11673.7,388.266,88.095,11.3635,0.0125705,74.9984
3.795,11706.6,388.622,88.0987,11.4277,0.0125936,74.9984
3.806,11739.5,388.98,88.1022,11.492,0.0126168,74.9984
